# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	19856
#@/user_id	240c8f47-1b3e-481f-bf46-4ce45a0f2d10
a 	啊	c=2 d=0.0773569 t=19856
san pi xia 	三辟下	c=1 d=0.00532682 t=19856
san xian 	三線	c=24 d=2.59113 t=19856
sao 	掃	c=1 d=6.74024e-07 t=19856
sha 	啥	c=1 d=0.00393602 t=19856
sha shi hou 	啥時候	c=1 d=4.2985e-09 t=19856
sha wen ti 	啥問題	c=1 d=0.0395575 t=19856
shai xuan 	篩選	c=1 d=3.04325e-05 t=19856
shan 	山	c=1 d=2.08151e-07 t=19856
shan chu 	刪除	c=8 d=0.00128342 t=19856
shan dong 	山東	c=7 d=0.00755912 t=19856
shan dong ren 	山東人	c=1 d=1.48924e-09 t=19856
shan xi 	陝西	c=1 d=1.04404e-07 t=19856
shang 	上	c=71 d=0.763473 t=19856
shang 	商	c=1 d=0.106459 t=19856
shang ban ge yue 	上半個月	c=1 d=4.69196e-10 t=19856
shang bi 	上臂	c=1 d=1.52352e-12 t=19856
shang chuan 	上傳	c=1 d=3.13156e-18 t=19856
shang ci 	上次	c=14 d=0.081699 t=19856
shang ci shu ju 	上次數據	c=1 d=4.90709e-08 t=19856
shang de fang shi de fang 	上的方式地方	c=1 d=0.00554422 t=19856
shang fu 	上浮	c=1 d=8.31953e-13 t=19856
shang ge 	上個	c=4 d=0.0252775 t=19856
shang ge yue 	上個月	c=1 d=8.13236e-10 t=19856
shang hai you 	上還有	c=1 d=1.84614e-07 t=19856
shang huo 	上火	c=1 d=0.429557 t=19856
shang jia 	商家	c=1 d=3.66294e-09 t=19856
shang jie 	上界	c=11 d=1.22141e-10 t=19856
shang kan 	上看	c=1 d=0.00181803 t=19856
shang ke 	上課	c=1 d=4.9821e-10 t=19856
shang le 	上了	c=1 d=7.32176e-11 t=19856
shang liang 	商量	c=2 d=6.97721e-08 t=19856
shang mian 	上面	c=1 d=1.67449e-06 t=19856
shang ping 	上屏	c=1 d=0.120032 t=19856
shang qu 	上去	c=0 d=9.19607e-16 t=19856
shang sheng 	上升	c=2 d=0.0149753 t=19856
shang shu 	上述	c=1 d=1.25058e-13 t=19856
shang tai 	上擡	c=1 d=5.5461e-07 t=19856
shang tiao 	上調	c=6 d=0.0645703 t=19856
shang wei 	上位	c=1 d=4.50799e-10 t=19856
shang wei 	尚未	c=1 d=4.46313e-10 t=19856
shang wu 	上午	c=6 d=0.054204 t=19856
shang xia 	上下	c=5 d=9.17743e-11 t=19856
shang xia jie 	上下界	c=4 d=6.24729e-15 t=19856
shang xia shui 	上下水	c=1 d=3.12188e-11 t=19856
shang xia xian 	上下線	c=1 d=6.08308e-06 t=19856
shang xia you 	上下游	c=1 d=4.23666e-15 t=19856
shang xian 	上線	c=35 d=0.822843 t=19856
shang yu 	上虞	c=1 d=5.95229e-15 t=19856
shang yue 	上月	c=2 d=0.00543443 t=19856
shang zhou 	上週	c=4 d=0.00442715 t=19856
shao 	少	c=5 d=0.071719 t=19856
shao bu ren 	少不人	c=1 d=0.311923 t=19856
shao dao 	燒到	c=1 d=5.36082e-19 t=19856
shao de 	少的	c=1 d=2.2232e-17 t=19856
shao gao 	稍高	c=1 d=0.00260584 t=19856
shao pao 	少跑	c=1 d=0.0724398 t=19856
shao wei 	稍微	c=7 d=0.0158434 t=19856
shao xu 	少許	c=2 d=3.14672e-16 t=19856
she bei 	設備	c=4 d=0.0518557 t=19856
she hui 	社會	c=1 d=7.89595e-09 t=19856
she hui bao zheng 	社會保證	c=1 d=7.93022e-08 t=19856
she ji 	涉及	c=1 d=0.000108909 t=19856
she ji 	設計	c=17 d=0.000131307 t=19856
she me 	什麼	c=2 d=0.0115624 t=19856
she zhi 	設置	c=20 d=0.0680303 t=19856
shen 	身	c=2 d=1.46389e-18 t=19856
shen fen 	身份	c=1 d=1.73084e-13 t=19856
shen feng 	神風	c=1 d=3.3138e-07 t=19856
shen he 	審覈	c=1 d=6.8764e-07 t=19856
shen jing 	神經	c=0 d=4.79164e-23 t=19856
shen jing teng 	神經疼	c=1 d=4.81565e-22 t=19856
shen me 	什麼	c=18 d=1.1132 t=19856
shen ming 	申明	c=1 d=7.5227e-05 t=19856
shen pi 	審批	c=17 d=0.0460419 t=19856
shen pi xia 	審批下	c=4 d=0.0437178 t=19856
shen qi 	神奇	c=2 d=0.00238175 t=19856
shen qing 	申請	c=17 d=0.00119781 t=19856
shen shang 	身上	c=1 d=8.05692e-18 t=19856
shen zhi 	甚至	c=2 d=5.01832e-07 t=19856
sheng 	剩	c=2 d=4.95472e-15 t=19856
sheng 	省	c=3 d=1.2375e-07 t=19856
sheng chan 	生產	c=3 d=0.044601 t=19856
sheng chan huan jing 	生產環境	c=1 d=0.000468957 t=19856
sheng fen 	省份	c=3 d=2.92675e-15 t=19856
sheng huo 	生活	c=0 d=8.27241e-06 t=19856
sheng ji 	升級	c=2 d=2.36688e-05 t=19856
sheng ming 	聲明	c=1 d=0.0584257 t=19856
sheng wu zhong 	生物鐘	c=1 d=2.43803e-14 t=19856
sheng xia 	剩下	c=2 d=2.65799e-10 t=19856
sheng xian 	聖賢	c=2 d=5.82947e-05 t=19856
sheng xiao 	生效	c=4 d=0.000221519 t=19856
sheng xiu 	生鏽	c=1 d=0.000163287 t=19856
sheng yu 	剩餘	c=7 d=0.433874 t=19856
shi 	事	c=12 d=0.0510474 t=19856
shi 	使	c=4 d=1.10881e-09 t=19856
shi 	市	c=2 d=2.77193e-17 t=19856
shi 	是	c=213 d=2.08883 t=19856
shi 	時	c=48 d=0.46688 t=19856
shi a 	是啊	c=2 d=9.64261e-14 t=19856
shi an 	是按	c=0 d=1.10649e-15 t=19856
shi bai 	失敗	c=8 d=0.000127956 t=19856
shi bai le 	失敗了	c=1 d=1.9603e-07 t=19856
shi bie 	識別	c=1 d=0.071719 t=19856
shi bu nu shi 	是不怒視	c=1 d=0.00217658 t=19856
shi bu shi 	是不是	c=27 d=0.0302036 t=19856
shi chang 	市場	c=5 d=1.32009 t=19856
shi chang 	時長	c=42 d=1.77157 t=19856
shi duo ci 	十多次	c=0 d=6.41042e-06 t=19856
shi e 	十惡	c=1 d=0.0270518 t=19856
shi fang 	釋放	c=1 d=6.26833e-06 t=19856
shi fou 	是否	c=34 d=0.98524 t=19856
shi fou wei 	是否爲	c=1 d=0.000219315 t=19856
shi ge 	是個	c=8 d=0.687289 t=19856
shi he 	適合	c=3 d=0.0265162 t=19856
shi he zi 	石河子	c=1 d=0.00113627 t=19856
shi hou 	時候	c=36 d=0.9462 t=19856
shi hou fou 	時候否	c=1 d=3.4837e-07 t=19856
shi hu 	似乎	c=6 d=1.94149e-05 t=19856
shi ji 	實際	c=40 d=1.41803 t=19856
shi ji 	時機	c=1 d=0.000876127 t=19856
shi jian 	事件	c=3 d=0.22313 t=19856
shi jian 	時間	c=36 d=0.637756 t=19856
shi jian dian 	時間點	c=3 d=0.0745275 t=19856
shi jian duan 	時間段	c=4 d=0.097531 t=19856
shi jie 	世界	c=1 d=6.81378e-17 t=19856
shi jing 	使勁	c=1 d=7.95345e-13 t=19856
shi ju 	詩句	c=1 d=4.5864e-07 t=19856
shi kao 	是靠	c=2 d=7.06355e-13 t=19856
shi ke 	時刻	c=1 d=5.67625e-05 t=19856
shi ke dia kua 	時刻嗲跨	c=1 d=7.67467e-05 t=19856
shi ke yi 	是可以	c=2 d=8.20143e-11 t=19856
shi kong 	失控	c=3 d=3.36656e-14 t=19856
shi kou 	適口	c=1 d=0.00127476 t=19856
shi li 	實例	c=2 d=5.3369e-07 t=19856
shi ma 	是嗎	c=2 d=1.31063e-06 t=19856
shi na ge ge yue 	是那個個月	c=1 d=6.29098e-19 t=19856
shi na xian 	是那先	c=1 d=0.343009 t=19856
shi ni 	是你	c=0 d=0.00439369 t=19856
shi pao 	試跑	c=2 d=0.355226 t=19856
shi pin 	視頻	c=2 d=0.0730977 t=19856
shi pin ba 	視頻吧	c=1 d=0.0867261 t=19856
shi pin jie shu 	視頻結束	c=1 d=0.0893673 t=19856
shi qing 	事情	c=0 d=0.0657047 t=19856
shi qing na ge wu 	事情那個無	c=1 d=0.66034 t=19856
shi sha 	是啥	c=1 d=9.053e-07 t=19856
shi shen me 	是什麼	c=1 d=6.69273e-12 t=19856
shi shi 	事實	c=1 d=1.26053e-18 t=19856
shi shi 	實施	c=2 d=1.30026e-08 t=19856
shi shi 	實時	c=45 d=0.0379826 t=19856
shi shi 	試試	c=6 d=0.946485 t=19856
shi shi bu hui shi 	實施不會是	c=1 d=4.71548e-10 t=19856
shi shui 	是誰	c=1 d=0.000165755 t=19856
shi wei le 	是爲了	c=1 d=5.94723e-05 t=19856
shi wo men 	使我們	c=1 d=1.23557e-18 t=19856
shi wu 	食物	c=1 d=1.78416e-17 t=19856
shi xian 	實現	c=6 d=0.167797 t=19856
shi xiao 	失效	c=1 d=8.85082e-06 t=19856
shi xiao shi jian 	失效時間	c=1 d=7.77187e-06 t=19856
shi xu yao bu chang 	是需要補償	c=1 d=6.54215e-09 t=19856
shi yi 	十一	c=2 d=0.00150344 t=19856
shi yi ge 	是一個	c=2 d=0.790571 t=19856
shi yi yang 	是一樣	c=1 d=1.00153e-18 t=19856
shi yo 	是喲	c=0 d=1.70391e-06 t=19856
shi yo han guo 	是喲韓國	c=1 d=1.71245e-05 t=19856
shi yong 	使用	c=57 d=0.550941 t=19856
shi yong 	試用	c=1 d=6.5727e-05 t=19856
shi yong fang shi 	使用方式	c=2 d=6.82402e-05 t=19856
shi yong fang shi o 	使用方式哦	c=1 d=1.81834e-05 t=19856
shi yong hou 	使用後	c=0 d=1.7558e-06 t=19856
shi yong hou fang shi 	使用後方式	c=1 d=1.7646e-05 t=19856
shi yong lv 	使用率	c=4 d=2.51302e-12 t=19856
shi yong qi 	試用期	c=2 d=1.07979e-08 t=19856
shi yong shang 	使用上	c=1 d=1.90826e-14 t=19856
shi you na ge fang shi 	是有那個方式	c=1 d=9.66592e-13 t=19856
shi you xian ji 	是優先級	c=1 d=0.00316691 t=19856
shi yun xing 	試運行	c=3 d=2.62132e-13 t=19856
shi zai 	實在	c=2 d=0.00147368 t=19856
shi zhe ge 	是這個	c=1 d=0.00051312 t=19856
shi zheng chang 	是正常	c=1 d=0.00115923 t=19856
shi zheng que de 	是正確的	c=1 d=1.07862e-08 t=19856
shi zhi 	是指	c=0 d=0.067032 t=19856
shi zhi a 	是指啊	c=1 d=0.67368 t=19856
shi zhong shi 	始終是	c=1 d=7.23019e-09 t=19856
shou 	受	c=8 d=0.214381 t=19856
shou 	手	c=1 d=8.9413e-08 t=19856
shou 	收	c=1 d=0.0135009 t=19856
shou ce 	手冊	c=2 d=0.99005 t=19856
shou ci 	首次	c=1 d=5.72883e-06 t=19856
shou dao 	受到	c=3 d=0.232236 t=19856
shou dao 	收到	c=1 d=0.213312 t=19856
shou dong 	手動	c=1 d=0.0490458 t=19856
shou fang 	收房	c=2 d=1.08604e-21 t=19856
shou gong 	手工	c=4 d=0.929689 t=19856
shou gong chu li 	手工處理	c=1 d=1.03133e-10 t=19856
shou gong tian ru 	手工填入	c=1 d=0.145148 t=19856
shou ji 	手機	c=12 d=0.0724398 t=19856
shou ji hao 	手機號	c=4 d=0.111047 t=19856
shou le 	受了	c=1 d=0.0134335 t=19856
shou o yi 	收哦一	c=1 d=0.000141955 t=19856
shou quan 	授權	c=1 d=2.05122e-11 t=19856
shou shi 	收拾	c=1 d=0.000221519 t=19856
shou xian 	首先	c=1 d=2.99275e-14 t=19856
shou xu 	手續	c=2 d=0.000147748 t=19856
shou yi 	收益	c=18 d=3.36273 t=19856
shou you 	手遊	c=1 d=0.000166586 t=19856
shu 	數	c=6 d=4.78512e-06 t=19856
shu 	書	c=9 d=0.247833 t=19856
shu ben shang 	書本上	c=1 d=5.64642e-12 t=19856
shu chu 	輸出	c=4 d=0.29671 t=19856
shu de 	輸得	c=1 d=7.91488e-44 t=19856
shu fu 	舒服	c=0 d=7.71946e-45 t=19856
shu fu en 	舒服恩	c=1 d=7.75815e-44 t=19856
shu ju 	數據	c=146 d=1.70989 t=19856
shu ju bian geng 	數據變更	c=1 d=0.0368832 t=19856
shu ju jie gou 	數據結構	c=2 d=2.89483e-06 t=19856
shu ju ku 	數據庫	c=16 d=2.77853e-05 t=19856
shu ju ku she ji 	數據庫設計	c=1 d=2.54237e-07 t=19856
shu ju liang 	數據量	c=1 d=0.000238772 t=19856
shu ju ma 	數據嗎	c=1 d=5.45128e-10 t=19856
shu ju yue jue 	數據月覺	c=1 d=5.00537e-06 t=19856
shu li 	梳理	c=4 d=0.125568 t=19856
shu li xia 	疏籬下	c=1 d=0.00687406 t=19856
shu ru 	輸入	c=2 d=1.97521 t=19856
shu ru fa 	輸入法	c=9 d=1.99005 t=19856
shu yu 	屬於	c=6 d=0.0169922 t=19856
shu zhi 	述職	c=1 d=5.23843e-12 t=19856
shu zi 	數字	c=7 d=1.41194 t=19856
shu zu 	數組	c=1 d=0.481909 t=19856
shua 	刷	c=2 d=4.96942e-17 t=19856
shua ji 	刷機	c=3 d=2.04153e-17 t=19856
shuai xuan 	帥選	c=1 d=7.34071e-11 t=19856
shuang 	雙	c=2 d=0.597542 t=19856
shuang fang 	雙方	c=1 d=0.00109719 t=19856
shuang gao feng 	雙高峯	c=1 d=0.000173384 t=19856
shuang shi 	雙十	c=2 d=0.318224 t=19856
shuang shi yi 	雙十一	c=13 d=0.739258 t=19856
shuang xian 	雙線	c=8 d=0.782705 t=19856
shuang zhou 	雙週	c=0 d=2.3485e-16 t=19856
shuang zhou hui 	雙週會	c=2 d=1.22498e-05 t=19856
shui 	水	c=1 d=0.408608 t=19856
shui 	誰	c=1 d=1.77895e-12 t=19856
shui fa 	稅法	c=1 d=0.000536738 t=19856
shui jiao 	睡覺	c=1 d=1.47137e-14 t=19856
shui mu 	水木	c=1 d=4.01131e-19 t=19856
shui mu qing hua 	水木清華	c=1 d=3.9913e-19 t=19856
shui ping 	水平	c=1 d=0.00746459 t=19856
shui ping cha bu duo le 	水平差不多了	c=1 d=0.07502 t=19856
shui ti gong 	誰提供	c=1 d=1.50498e-15 t=19856
shui wei 	水位	c=52 d=1.22039 t=19856
shun 	順	c=1 d=5.42964e-22 t=19856
shun bian 	順便	c=3 d=0.000242381 t=19856
shun xu 	順序	c=1 d=0.316637 t=19856
shun yi 	順義	c=1 d=2.26341e-22 t=19856
shun yi fu 	順一府	c=4 d=5.20414e-21 t=19856
shun yi qu 	順義區	c=2 d=2.46572e-21 t=19856
shun zhe 	順着	c=1 d=4.46237e-08 t=19856
shuo 	說	c=27 d=1.14417 t=19856
shuo bu tong 	說不通	c=1 d=1.9132e-15 t=19856
shuo de 	說的	c=4 d=5.97907e-09 t=19856
shuo guo 	說過	c=1 d=0.0722527 t=19856
shuo le 	說了	c=1 d=3.23253e-09 t=19856
shuo ming 	說明	c=5 d=0.0414384 t=19856
shuo ming shu 	說明書	c=3 d=2.44268e-07 t=19856
shuo ni 	說你	c=1 d=2.984e-09 t=19856
shuo sha 	說啥	c=1 d=5.31579e-08 t=19856
shuo shui wei 	說水位	c=1 d=5.72085e-19 t=19856
shuo shuo ba 	說說吧	c=1 d=0.0401553 t=19856
shuo xia 	說下	c=3 d=0.66034 t=19856
shuo ya 	說呀	c=2 d=2.91736e-08 t=19856
si 	四	c=1 d=8.25245e-06 t=19856
si 	斯	c=2 d=0.0699482 t=19856
si bu shu 	四部書	c=1 d=1.38856e-09 t=19856
si chu 	四處	c=1 d=1.1308e-05 t=19856
si kao 	思考	c=2 d=3.89077e-13 t=19856
si kao wen ti 	思考問題	c=1 d=0.000141247 t=19856
si le 	死了	c=1 d=1.02406e-15 t=19856
si lu 	思路	c=6 d=0.0753961 t=19856
si she wu ru 	四捨五入	c=1 d=3.25095e-17 t=19856
song 	嵩	c=2 d=5.62896e-05 t=19856
song 	送	c=1 d=5.65718e-05 t=19856
song gei 	送給	c=1 d=0.000228266 t=19856
song kou 	鬆口	c=2 d=1.88537e-08 t=19856
song ren 	送人	c=2 d=9.67649e-05 t=19856
sou luo 	蒐羅	c=0 d=6.69728e-21 t=19856
sou luo ji 	蒐羅機	c=1 d=6.73085e-20 t=19856
sou suo 	搜索	c=0 d=5.34425e-13 t=19856
su 	蘇	c=2 d=1.04273e-14 t=19856
su dong 	速凍	c=1 d=2.41295e-10 t=19856
su du 	速度	c=3 d=0.272532 t=19856
suan 	算	c=21 d=0.489522 t=19856
suan 	酸	c=2 d=9.05412e-22 t=19856
suan chu 	酸楚	c=1 d=1.74913e-19 t=19856
suan de 	算得	c=2 d=0.860708 t=19856
suan fa 	算法	c=8 d=0.00285814 t=19856
suan fa de 	算法的	c=1 d=0.0287246 t=19856
suan ge 	算個	c=1 d=0.0911727 t=19856
suan le 	算了	c=4 d=4.85778e-06 t=19856
suan qi lai 	算起來	c=0 d=5.5175e-06 t=19856
suan qi lai yu ju 	算起來語句	c=1 d=5.54516e-05 t=19856
suan shang 	算上	c=1 d=6.08825e-16 t=19856
suan yi xia 	算一下	c=2 d=3.64602e-13 t=19856
sui ji 	隨機	c=1 d=1.77526e-17 t=19856
sui ran 	雖然	c=1 d=3.53022e-16 t=19856
sui zhe 	隨着	c=2 d=1.66304e-16 t=19856
sun 	孫	c=0 d=3.37431e-15 t=19856
sun bi a 	孫比啊	c=1 d=1.59007e-15 t=19856
sun hao 	損耗	c=1 d=1.77098e-18 t=19856
sun shi 	損失	c=37 d=1.2881 t=19856
suo 	所	c=2 d=0.228141 t=19856
suo 	鎖	c=4 d=0.000721486 t=19856
suo di gu 	所低谷	c=1 d=0.208045 t=19856
suo fang 	縮放	c=4 d=3.38892e-06 t=19856
suo jian 	縮減	c=1 d=3.41054e-22 t=19856
suo liang 	縮量	c=4 d=0.00163434 t=19856
suo liang 	鎖量	c=16 d=0.458541 t=19856
suo ni 	索尼	c=8 d=4.15588e-16 t=19856
suo shu 	所屬	c=1 d=1.51514e-06 t=19856
suo wei 	所謂	c=0 d=1.10041e-09 t=19856
suo xie 	縮寫	c=2 d=1.30428 t=19856
suo yi 	所以	c=14 d=0.0764776 t=19856
suo you 	所有	c=7 d=0.0934807 t=19856
suo you zhe 	所有者	c=5 d=5.09767e-05 t=19856
ta 	他	c=13 d=0.018807 t=19856
ta 	她	c=1 d=0.0133665 t=19856
ta 	它	c=3 d=0.000565645 t=19856
ta bu shi 	他不是	c=1 d=0.50409 t=19856
ta de 	他的	c=3 d=0.00529758 t=19856
ta hai shi 	他還是	c=1 d=8.65759e-11 t=19856
ta hui 	他會	c=0 d=4.2286e-23 t=19856
ta ji 	獺祭	c=0 d=4.1242e-23 t=19856
ta ji cuo le 	獺祭錯了	c=1 d=4.14487e-22 t=19856
ta man 	他滿	c=3 d=0.0629761 t=19856
ta mei 	他沒	c=1 d=1.47899e-16 t=19856
ta men 	他們	c=31 d=0.565548 t=19856
ta shi 	他是	c=1 d=6.03711e-05 t=19856
ta shuo 	他說	c=1 d=3.61713e-08 t=19856
ta yuan 	他院	c=0 d=1.034e-12 t=19856
ta yuan ai 	他院愛	c=1 d=1.03918e-11 t=19856
tai 	台	c=0 d=2.96095e-07 t=19856
tai 	太	c=10 d=0.14428 t=19856
tai da 	太大	c=2 d=0.0224224 t=19856
tai da cha yi 	太大差異	c=1 d=1.49025e-17 t=19856
tai da le 	太大了	c=1 d=6.8103e-11 t=19856
tai da pian cha 	太大偏差	c=1 d=0.162838 t=19856
tai duan 	太短	c=1 d=5.03012e-09 t=19856
tai duan le 	太短了	c=2 d=9.59784e-09 t=19856
tai duo 	太多	c=1 d=5.80039e-05 t=19856
tai duo le 	太多了	c=3 d=0.470011 t=19856
tai fei 	臺肥	c=0 d=2.46681e-06 t=19856
tai fei shi 	臺肥是	c=1 d=2.47917e-05 t=19856
tai fu za 	太複雜	c=1 d=0.00663763 t=19856
tai gao 	太高	c=3 d=0.163654 t=19856
tai guo fen le 	太過分了	c=1 d=3.19374e-14 t=19856
tai kong 	太空	c=0 d=3.2882e-05 t=19856
tai kong luan le 	太空亂了	c=1 d=0.000330468 t=19856
tai li xiang 	太理想	c=1 d=0.0298969 t=19856
tai ma fan le 	太麻煩了	c=1 d=4.7203e-22 t=19856
tai man 	太慢	c=1 d=0.0162445 t=19856
tai na ge ji 	太那個機	c=1 d=0.000256085 t=19856
tai nan 	太難	c=1 d=8.11274e-11 t=19856
tai peng chang 	太捧場	c=1 d=0.00329615 t=19856
tai qiao he 	太巧合	c=1 d=1.57451e-17 t=19856
tai sheng 	擡升	c=2 d=0.00381048 t=19856
tai wai 	太外	c=1 d=0.000461975 t=19856
tai wan le 	太晚了	c=1 d=0.0104099 t=19856
tai xian 	抬線	c=3 d=0.00197809 t=19856
tai xian 	苔蘚	c=1 d=0.00052611 t=19856
tai yi lai 	太依賴	c=1 d=0.873716 t=19856
tai zao 	太早	c=1 d=9.47775e-17 t=19856
tan 	談	c=2 d=5.52499e-13 t=19856
tan dao 	談到	c=1 d=1.88895e-12 t=19856
tan lu 	探路	c=1 d=2.07791e-16 t=19856
tan lun 	談論	c=1 d=3.54671e-12 t=19856
tan xin 	貪心	c=3 d=9.80532e-05 t=19856
tang 	趟	c=1 d=4.60375e-22 t=19856
tao 	濤	c=0 d=0.0960789 t=19856
tao bao 	淘寶	c=3 d=2.31393e-17 t=19856
tao dao 	逃到	c=1 d=7.83771e-17 t=19856
tao lun 	討論	c=2 d=0.0002139 t=19856
tao tao 	套套	c=1 d=3.64467e-09 t=19856
tao zi 	桃子	c=1 d=3.6365e-12 t=19856
te bie 	特別	c=0 d=4.91812e-06 t=19856
te bie man 	特別慢	c=1 d=4.94277e-05 t=19856
te dian 	特點	c=1 d=2.48086e-13 t=19856
te shu 	特殊	c=9 d=0.205536 t=19856
te shu chu li 	特殊處理	c=1 d=2.55112e-18 t=19856
te xing 	特性	c=1 d=7.65616e-06 t=19856
teng 	疼	c=0 d=4.79164e-23 t=19856
ti 	提	c=8 d=0.144885 t=19856
ti 	題	c=1 d=7.91109e-09 t=19856
ti chu 	剔除	c=1 d=6.79619e-16 t=19856
ti chu 	提出	c=1 d=7.12013e-05 t=19856
ti dai pin 	替代品	c=2 d=1.83285e-10 t=19856
ti gao 	提高	c=3 d=0.0587185 t=19856
ti gao le 	提高了	c=1 d=3.6813e-09 t=19856
ti gong 	提供	c=3 d=0.00417626 t=19856
ti gong can shu 	提供參數	c=1 d=3.18386e-07 t=19856
ti gong xia 	提供下	c=1 d=0.0315873 t=19856
ti gong xie 	提供些	c=1 d=1.13196e-17 t=19856
ti gong xin xi 	提供信息	c=1 d=0.00355287 t=19856
ti huan 	替換	c=14 d=0.00166625 t=19856
ti huan wei 	替換爲	c=2 d=0.0133665 t=19856
ti jian 	體檢	c=3 d=0.860708 t=19856
ti jian de 	體檢的	c=1 d=0.00027603 t=19856
ti jiao 	提交	c=3 d=8.37717e-06 t=19856
ti o shi 	提哦是	c=1 d=3.70101e-13 t=19856
ti qi lai 	提起來	c=1 d=0.00098783 t=19856
ti qian 	提前	c=2 d=0.923126 t=19856
ti qian guan bi 	提前關閉	c=1 d=4.72527e-05 t=19856
ti qin 	提琴	c=1 d=5.14449e-05 t=19856
ti sheng 	提升	c=20 d=0.0593327 t=19856
ti sheng lai 	提升來	c=1 d=0.00204983 t=19856
ti sheng le 	提升了	c=1 d=9.90724e-09 t=19856
ti sheng qi 	提升其	c=1 d=1.9569e-16 t=19856
ti shi 	提示	c=0 d=2.67872e-05 t=19856
ti shu ju 	提數據	c=2 d=2.7966e-10 t=19856
ti xi 	體系	c=1 d=0.0561348 t=19856
ti xian 	體現	c=3 d=2.69353e-10 t=19856
tian 	填	c=1 d=2.97782e-14 t=19856
tian 	天	c=32 d=1.48919 t=19856
tian 	甜	c=1 d=4.94613e-13 t=19856
tian bu 	填補	c=1 d=6.58166e-21 t=19856
tian chong 	填充	c=2 d=5.73884e-18 t=19856
tian ji bie 	天級別	c=1 d=1.71362e-13 t=19856
tian jia 	添加	c=16 d=0.262165 t=19856
tian jin 	天津	c=4 d=0.0174224 t=19856
tian jin shi 	天津市	c=1 d=0.0167392 t=19856
tian man 	填滿	c=1 d=2.54453e-17 t=19856
tian nei 	天內	c=1 d=4.67333e-22 t=19856
tian qian 	天前	c=1 d=3.61775e-10 t=19856
tian ru 	填入	c=0 d=0.0144424 t=19856
tian shu 	天數	c=5 d=1.73573e-09 t=19856
tian wei du 	天維度	c=1 d=0.00179994 t=19856
tian xian 	天線	c=1 d=1.52274e-06 t=19856
tiao 	條	c=4 d=9.95351e-05 t=19856
tiao 	調	c=49 d=0.854616 t=19856
tiao ban 	跳板	c=0 d=2.17695e-06 t=19856
tiao ban ji 	跳板機	c=2 d=4.41993e-05 t=19856
tiao cheng 	調成	c=2 d=4.22539e-10 t=19856
tiao chu qu 	跳出去	c=1 d=0.00694315 t=19856
tiao dao 	調到	c=2 d=2.1188e-10 t=19856
tiao di 	調低	c=2 d=0.0333733 t=19856
tiao duo shao 	條多少	c=1 d=2.35907e-09 t=19856
tiao gao 	調高	c=4 d=0.0361021 t=19856
tiao gao dian 	調高點	c=1 d=3.69397e-20 t=19856
tiao guo 	調過	c=1 d=2.15602e-09 t=19856
tiao guo 	跳過	c=2 d=0.00386967 t=19856
tiao guo qu 	跳過去	c=1 d=2.96297e-14 t=19856
tiao hui 	調回	c=2 d=0.000256291 t=19856
tiao jia 	調價	c=1 d=7.23019e-09 t=19856
tiao jian 	條件	c=1 d=9.94427e-09 t=19856
tiao kong 	調控	c=2 d=0.0160829 t=19856
tiao kuan 	條款	c=1 d=1.97522e-08 t=19856
tiao shang lai 	跳上來	c=1 d=4.35516e-16 t=19856
tiao shi 	調試	c=4 d=5.04262e-05 t=19856
tiao tian 	條田	c=1 d=0.818731 t=19856
tiao xia 	調下	c=1 d=0.0142642 t=19856
tiao xia lai 	跳下來	c=1 d=7.03707e-14 t=19856
tiao xia lai le 	跳下來了	c=1 d=1.2109e-16 t=19856
tiao xia qu 	跳下去	c=1 d=1.42516e-21 t=19856
tiao xian 	調絃	c=1 d=3.10684e-13 t=19856
tiao xian 	跳線	c=7 d=0.358796 t=19856
tiao yi xia 	調一下	c=1 d=4.70571e-15 t=19856
tiao zhan 	挑戰	c=1 d=8.42777e-18 t=19856
tiao zhang 	調漲	c=0 d=5.51076e-21 t=19856
tiao zhang xia 	調漲下	c=1 d=5.53838e-20 t=19856
tiao zheng 	調整	c=52 d=1.27709 t=19856
tiao zheng hou 	調整後	c=1 d=0.000190664 t=19856
tiao zheng ne ge 	調整呢個	c=1 d=0.0374406 t=19856
tiao zheng xia 	調整下	c=2 d=0.254107 t=19856
tiao zhuan 	跳轉	c=2 d=0.171996 t=19856
tie he 	貼合	c=6 d=0.304537 t=19856
tie zhe 	貼着	c=3 d=1.65383e-07 t=19856
tong 	同	c=4 d=0.210136 t=19856
tong 	通	c=2 d=1.56957e-15 t=19856
tong bu 	同步	c=7 d=0.0850637 t=19856
tong gu 	銅鼓	c=1 d=0.000350903 t=19856
tong gu yi 	同故意	c=1 d=0.00018046 t=19856
tong guo 	通過	c=14 d=0.035197 t=19856
tong ji 	統計	c=69 d=0.845821 t=19856
tong ji cheng 	統計成	c=1 d=1.29781e-08 t=19856
tong ji xia 	統計下	c=2 d=0.0655462 t=19856
tong o 	同哦	c=1 d=0.0411719 t=19856
tong shi 	同時	c=5 d=0.0323869 t=19856
tong tong 	統統	c=0 d=4.30743e-05 t=19856
tong tong wen ti 	統統問題	c=1 d=0.000432902 t=19856
tong yi 	同一	c=2 d=4.18083e-06 t=19856
tong yi 	同意	c=3 d=4.11859e-06 t=19856
tong yi 	統一	c=6 d=0.561273 t=19856
